uni_id,course_name,title,authors,publication_year,resource_type,field_of_education
3,writing for performance,fire on the water a personal view of theatre in the community,neilcameron,1993.0,book,arts
3,writing for performance,space in performance making meaning in the theatre,gaymcauley,1999.0,book,arts
3,music industry landscapes,virtual music how the web got wired for sound,williamduckworth,2005.0,book,architecture
3,colonising histories,three worlds of inequality race class and gender,christinejennett,1987.0,book,society
3,communication development across the lifespan,canadian marc communication format monographs,marccanadian,1973.0,governmentpublication,society
3,colonising histories,aboriginal contact with the criminal justice system and the impact of the royal commission into aboriginal deaths in custody,richardharding,1995.0,book,society
3,advanced theories of contemporary art,global feminisms new directions in contemporary art,maurareilly,2007.0,book,arts
3,entrepreneurship in tourism and hospitality,entrepreneurship theory and practice,francisgreene,2020.0,book,hospitality
3,research methods for arts and social sciences,learners as writers a case study of efl creative writing resources and practices in indonesia,herawatihenny,2019.0,thesis,arts
3,food and drink in contemporary society,food a culinary history from antiquity to the present,massimomontanari,1999.0,book,hospitality
3,the nature of narrative self time place and the environment,the norton sampler short essays for composition,thomascooley,1979.0,book,environment
3,global social movements,contentious politics,charlestilly,2006.0,book,society
3,personality and social psychology,a dictionary of psychology,andrewcolman,1939.0,book,society
3,global social movements,the social movements reader cases and concepts,jeffgoodwin,2003.0,book,society
3,introduction to lifestyle medicine,grist,lindalittle,2014.0,book,health
3,speech voice and hearing sciences,introduction to audiology,frederickmartin,1975.0,book,health
3,speech voice and hearing sciences,operative otolaryngology head and neck surgery,eugenemyers,1997.0,book,health
3,facility and risk management for hospitality operations,restaurants clubs and bars planning design and investment for food service facilities,fredlawson,1987.0,book,hospitality
3,space place and travel,the nature of gardens,petertimms,1999.0,book,society
3,space place and travel,cityscapes cultural readings in the material and symbolic city,benhighmore,2005.0,book,society
3,aboriginal cultural strengths,policy and regulation for third sector broadcasting what can be learned from the australian and canadian experiences?,powellmendez,2015.0,thesis,society
3,international finance,international finance an analytical approach,imadmoosa,1998.0,book,society
3,welfare law,those tracks on my face,barbaraholborow,1997.0,book,society
3,nonstandard lives work and family in australia,introductory sociology,tonybilton,1981.0,book,society
3,obesity weight control and metabolic health management,the fat loss handbook a guide for professionals,garryegger,1996.0,book,society
3,obesity weight control and metabolic health management,health and human rights case studies in the potential contribution of a human rights framework to the analysis of health questions,beatriceloff,2004.0,thesis,society
3,sustainable business management,pp no 223 of 1992 budget related paper no 8,brianhowe,1992.0,book,society
3,audio visual synchronisation,film a sound art,michelchion,2009.0,book,arts
3,introduction to psychology ii,developing study skills taking notes and tests using dictionaries and libraries,marciacoman,1998.0,book,society
3,introduction to creative writing,selected tales,jacobgrimm,2005.0,book,arts
3,introduction to psychology ii,individual differences,colincooper,1998.0,book,society
3,understanding children and childhood,the changing experience of childhood families and divorce,carolsmart,2001.0,book,society
3,introduction to creative writing,reading texts reading responding writing,kathleenmccormick,1987.0,book,arts
3,sustainable business management,energy procedia,onlinesciencedirect,2009.0,conferenceproceedings,society
3,understanding children and childhood,children’s virtual play worlds culture learning and participation,micheleknobel,2012.0,book,arts
3,agroforestry and farm forestry,trees crops and soil fertility concepts and research methods,gschroth,2002.0,book,commerce
3,agroforestry and farm forestry,agroforestry classification and management,kennethmacdicken,1990.0,book,society
3,issues and enquiry in arts and business,free wives of convicts the really forgotten women of botany bay,donatilaura,2018.0,thesis,arts
2, overseas aid and international development (oua) ,the review of economic studies,schoollondon,1900.0,book,society
2, virtual environments for games and simulations ,software design and development concepts methodologies tools and applications,resourcesinformation,2013.0,book,arts
2, introduction to graphic design ,the language of graphic design an illustrated handbook for understanding fundamental design principles,richardpoulin,2011.0,book,arts
2, introduction to graphic design ,modernism in design,paulgreenhalgh,1990.0,book,arts
2, introduction to graphic design ,basic and clinical pharmacology,bertramkatzung,1900.0,book,arts
2, introduction to graphic design ,radical graphics,laurelharper,1999.0,book,arts
2, thinking communication ,thinking through communication an introduction to the study of human communication,sarahtrenholm,1995.0,book,science
2, the impact on patient safety ,transitions in nursing preparing for professional practice,estherchang,2001.0,book,health
2, the impact on patient safety ,the clinical placement an essential guide for nursing students,tracylevettjones,1900.0,book,health
2, the impact on patient safety ,efficiency and equity in perinatal mental health,ruthjemimah,2018.0,thesis,health
2, the impact on patient safety ,core border management disciplines risk based compliance management,steveholloway,2010.0,book,society
2, global biosecurity ,plant pathogenic magnaporthales in australia with particular reference to pyricularia oryzae on wild and cultivated rice,wanpornkhemmuk,2017.0,thesis,arts
2, global biosecurity ,the social and economic long term monitoring program for the great barrier reef,ebohensky,2013.0,governmentpublication,society
2, knowledge management ,the essentials of knowledge management,johnedwards,2015.0,book,society
2, finance law ,options for justice a handbook for designing accountability mechanisms for grave crimes,ericwitte,2018.0,book,arts
2, finance law ,understanding australian consumer credit law a practical guide to the national consumer credit reforms,gailpearson,2010.0,book,society
2, finance law ,australian corporate law,jasonharris,2008.0,book,society
2, finance law ,black gold establishing regulatory regime for sturgeon fisheries conservation and management in the   caspian sea,karataeva,2016.0,thesis,society
2, internship ,working with aboriginal people in rural and remote south australia a cultural awareness handbook for people working in health professions,australiansouth,2001.0,book,society
2, small medium and large ,second generation migrant writers in australia transcultural creativity and world englishes,nina,2020.0,thesis,arts
2, issues and practices ,tensions in developing international mindedness in international baccalaureate schools,micopoonoosamy,2014.0,thesis,society
2, issues and practices ,globalization and international education,robinshields,2013.0,book,society
2, issues and practices ,younger motherhood and educational connectedness the story starts from here,berwynjodie,2020.0,thesis,arts
2, communication research ,understanding media cultures social theory and mass communication,nickstevenson,1995.0,book,society
2, primary curriculum iv (humanities and social science science) ,the nsta ready reference guide to safer science kenneth russell roy,kennethroy,2012.0,book,society
2, foundations of computer systems ,computers and you,evapetro,1995.0,book,IT
2, managing strategic risk and projects ,managing business risk a practical guide to protecting your business,jonathanreuvid,2005.0,book,commerce
2, managing strategic risk and projects ,international management managing across borders and cultures,helenderesky,1900.0,book,society
2, international aid and development in practice ,human development and political violence,colettedaiute,2010.0,book,society
2, marine ecology ,change in marine communities an approach to statistical analysis and interpretation,kclarke,1994.0,book,IT
2, crime scene investigation ii ,criminal and environmental soil forensics,lornadawson,2009.0,book,society
2, corporations law ,research studies,britaingreat,1968.0,governmentpublication,society
2, corporations law ,the australian encyclopaedia of forms and precedents,pyoung,1988.0,periodical,society
2, religion politics and society in sixteenth-century england ,being protestant in reformation britain,alecryrie,2013.0,book,society
2, religion politics and society in sixteenth-century england ,the womens pages,debraadelaide,2015.0,book,society
2, culture diversity and crime ,blood on the wattle massacres and maltreatment of aboriginal australians since 1788,bruceelder,1988.0,book,society
2, culture diversity and crime ,the problem of the creation of a permanent international criminal court,antoniosottile,1951.0,book,society
2, culture diversity and crime ,retreat from injustice human rights law in australia,noneill,1994.0,book,society
2, culture diversity and crime ,the securitisation of migration and refugee women,alisongerard,2012.0,thesis,society
2, culture diversity and crime ,racism discrimination and the over representation of  indigenous people in the criminal justice system some conceptual and explanatory issues,chriscunneen,2006.0,book,society
2, terrorism in a globalised world ,gaza in crisis reflections on israels war against the palestinians,ilanpappe,2010.0,book,society
2, terrorism in a globalised world ,the islamic state a new wave of terrorism?,elizabethadrienne,2018.0,thesis,society
2, terrorism in a globalised world ,terrorism how to respond,richardenglish,2009.0,book,society
2, terrorism in a globalised world ,terrorism in perspective,suemahan,2003.0,book,society
2, terrorism in a globalised world ,our schools our selves issue editor erika shaker,erikashaker,2001.0,book,society
2, terrorism in a globalised world ,new media old media a history and theory reader,wendychun,2005.0,book,arts
2, terrorism in a globalised world ,critical perspectives on counter terrorism,leejarvis,2013.0,book,society
2, terrorism in a globalised world ,australian foreign fighters risks and responses,andrewzammit,2015.0,book,society
2, terrorism in a globalised world ,vicious circle,cbox,2017.0,audiobook,society
2, terrorism in a globalised world ,measuring support for extremism and violent extremism in indonesia the role of existential anxiety,iqbalmuhammad,2018.0,thesis,society
2, terrorism in a globalised world ,the torture papers the road to abu ghraib,karengreenberg,2005.0,book,society
2, terrorism in a globalised world ,the 9,commissionnational,2004.0,book,society
2, materials chemistry ,inorganic chemistry principles of structure and reactivity,jameshuheey,1972.0,book,engineering
2, materials chemistry ,introduction to polymer chemistry,charlescarraher,2012.0,book,engineering
2, materials chemistry ,basic inorganic chemistry,fcotton,1976.0,book,engineering
2, international media law ,history of english literature from beowulf to swinburne,andrewlang,1912.0,book,arts
2, international media law ,the defamation act 2005 (sa),samdoyle,2006.0,conferenceproceedings,society
2, microeconomics b ,asymmetric information credit risk and instrument characteristics in islamic finance,saadazmat,2012.0,thesis,society
2, microeconomics b ,social skills training for adolescents with general moderate learning difficulties,ursulacornish,2003.0,book,society
2, microeconomics b ,the telegraph style guide the official guide to house style for the daily telegraph its supplements and magazines; the sunday telegraph its supplements and magazines; and telegraphcouk,simonheffer,2010.0,book,society
2, foundations of the environment ,visualizing environmental science,lindaberg,1900.0,book,arts
2, advanced criminal law ,the right not to be criminalized demarcating criminal laws authority,dennisbaker,2011.0,book,society
2, advanced criminal law ,overcriminalization the limits of the criminal law,douglashusak,2007.0,book,society
2, advanced criminal law ,punishment and responsibility essays in the philosophy of law,hhart,1968.0,book,society
2, advanced criminal law ,neuroticism and the course of depressive disorder from mid adolescence to young adulthood an investigation of australian adolescents in the victorian adolescent health cohort study,melissaoshea,2002.0,thesis,society
2, advanced criminal law ,non consensual sexting an examination of law and prosecutions,lauravitis,2015.0,thesis,society
2, advanced criminal law ,caught in the crossfire in the war on drugs drug trafficking sentencing and human rights,margarethelen,2019.0,thesis,society
2, advanced criminal law ,sex work immigration and social difference,julieham,2015.0,book,society
2, advanced criminal law ,western australian law and sex worker health (lash) study a summary report to the western australian department of health,lindaselvey,2017.0,book,arts
2, advanced criminal law ,whose life is it anyway?,brianclark,1974.0,book,society
2, advanced criminal law ,the right to life and the value of life orientations in law politics and ethics,jonyorke,2010.0,book,society
2, advanced criminal law ,fashioning readings fashioning selves a comparative study of the american australian and french editions of vogue magazine 1997 1999,tamarasomers,2001.0,thesis,society
2, advanced criminal law ,oedipus in nottingham,danielweiss,1962.0,book,society
2, introduction to sustainable development (oua) ,this changes everything capitalism vs the climate,naomiklein,2014.0,book,society
2, researching legal remedies ,understanding company law,plipton,1900.0,book,society
2, researching legal remedies ,governmentality power and rule in modern society,mitchelldean,1999.0,book,society
2, introduction to sustainable development (oua) ,power failure a study of climate politics and policy under rudd and gillard,philipchubb,2015.0,thesis,society
2, understanding religion in australian society ,talking tamil talking saivism language practices in a tamil hindu temple in australia,pereranirukshi,2017.0,thesis,society
2, developing strategic intelligence ,an exploration of similarities and differences in registered and enrolled nurse pre registration education and role expectations on graduation,elisabethjacob,2014.0,thesis,society
2, developing strategic intelligence ,successful proposal strategies for small businesses using knowledge management to win government private sector and international contracts,robertfrey,2005.0,book,society
2, developing strategic intelligence ,say anything to anyone anywhere 5 keys to successful cross cultural communication,gaylecotton,2013.0,book,society
2, introduction to research for educators ,health information seeking and searching behaviours among university students a case from two developing countries,melesetesfahun,2019.0,thesis,society
2, introduction to research for educators ,the lost comedian (a novel) and beyond the latticed view translating self memory and place in a second language (exegesis),elinmariaevangelista,2011.0,thesis,society
2, introduction to research for educators ,the future of public sector vocational education and training the 2012 queensland and victorian case for reform,virginiasimmons,2016.0,thesis,education
2, introduction to research for educators ,indigenous statistics a quantitative research methodology,maggiewalter,2013.0,book,society
2, legal writing for lawyers ,legal writing,lisawebley,2005.0,book,arts
2, events policy and evaluation ,festival and event tourism impacts,dgursoy,2020.0,book,society
2, babies and toddlers growing and learning ,exploring the understanding and practice  of school readiness and transition to school in the yogyakarta province in indonesia,nurhayatiwahyu,2017.0,thesis,arts
2, data structures and abstractions ,mastering technical analysis using the tools of technical analysis for profitable trading john brooks,johnbrooks,2006.0,book,IT
2, data structures and abstractions ,modern c++ design generic programming and design patterns applied,andreialexandrescu,2001.0,book,arts
2, data structures and abstractions ,c++ without fear a beginners guide that makes you feel smart,brianoverland,2005.0,book,arts
2, data structures and abstractions ,harmony search algorithm proceedings of the 3rd international conference on harmony search algorithm (ichsa 2017),conferenceinternational,2017.0,conferenceproceedings,society
2, data structures and abstractions ,inheritance tracks,catherineaird,2019.0,audiobook,IT
2, writing and creativity ,let us now praise famous men three tenant families,jamesagee,1939.0,book,arts
2, writing and creativity ,the art and craft of biblical preaching a comprehensive resource for todays communicators,haddonrobinson,2005.0,book,arts
2, contract law ,an introduction to the law of contract,stephengraw,1990.0,book,society
2, contract law ,autonomy and pregnancy,francesbronwyn,2021.0,thesis,society
2, contract law ,ontario reports,societylaw,1963.0,book,society
2, contract law ,australian competition and consumer law reporter,australiacch,1972.0,book,society
2, soundtrack ,film art an introduction,davidbordwell,1900.0,book,arts
2, soundtrack ,the art of sound an introduction to music,jacksacher,1970.0,book,arts
2, sustainable urban water systems ,organic waste recycling technology management and sustainability,chongrakpolprasert,2017.0,book,society
2, sustainable urban water systems ,water imprint   catchment thinking as a new approach to rethink urban densification strategies,englonergyongyver,2020.0,thesis,architecture
2, parliamentary democracy ,multi level governance,ianbache,2004.0,book,society
2, parliamentary democracy ,parliamentary government in australia,alanward,2012.0,book,society
2, one health for biodiversity conservation ,green adaptation for ecosystem services management in dhaka a socio economic evaluation,jihannaeema,2018.0,thesis,hospitality
2, one health for biodiversity conservation ,silent spring,rachelcarson,1962.0,book,health
2, one health for biodiversity conservation ,strengthening governance and reducing corruption risks to tackle illegal wildlife trade lessons from east and southern africa,fororganisation,2018.0,governmentpublication,society
2, one health for biodiversity conservation ,one health people animals and the environment,ronaldatlas,2014.0,book,health
2, one health for biodiversity conservation ,elt in the context of neocolonial power relations a macro micro quality framework for a postcolonial critical pedagogy,alabdullah,2020.0,thesis,commerce
2, one health for biodiversity conservation ,utopias of reinhabitation tidings from the age of terminus,louiseanne,2017.0,thesis,society
2, english in the primary curriculum ,to sell is human the suprising truth about persuading convincing and influencing others,danielpink,2013.0,book,society
2, english in the primary curriculum ,writing transcultural memoir ganyu   moving encounters in early post mao china,marionjennifer,2018.0,thesis,arts
2, teaching religion in schools ,multicultural education issues and perspectives,jamesbanks,1989.0,book,society
2, teaching religion in schools ,learning english in urban sri lanka social psychological and pedagogical factors related to second language acquisition,ireshakarunaratne,2003.0,thesis,society
2, ethics and professional responsibility ,collective actions enhancing access to justice and reconciling multilayer interests?,stefanwrbka,2012.0,book,society
2, teaching religion in schools ,anglican church school education moving beyond the first two hundred years,howardworsley,2012.0,book,society
2, conservation medicine ,notes on insects damaging sugar cane in queensland,edmundjarvis,1916.0,book,health
2, conservation medicine ,the trade in wildlife regulation for conservation,saraoldfield,2002.0,book,health
2, conservation medicine ,living in the environment principles connections and solutions,gmiller,1979.0,book,health
2, conservation medicine ,essentials of conservation biology,richardprimack,1993.0,book,health
2, conservation medicine ,sparing nature the conflict between human population growth and earths biodiversity,jeffreymckee,2003.0,book,arts
2, conservation medicine ,emerging infectious diseases trends and issues,felissalashley,2002.0,book,health
2, conservation medicine ,the role of social networks in knowledge transfer a study of the small and medium scale agriculture sector in zambia,natashamwila,2014.0,thesis,society
2, conservation medicine ,tradeoffs or synergies? agricultural intensification economic development and the environment,drlee,2000.0,book,society
2, conservation medicine ,biodiversity integrating conservation and production case studies from australian farms forests and fisheries,edwardlefroy,2008.0,book,commerce
2, conservation medicine ,nutritional stresses and the feeding behaviour and activity patterns of free ranging koalas (phascolarctos cinereus goldfuss),murraylogan,2003.0,thesis,society
2, conservation medicine ,using assisted reproductive technologies for the conservation of endangered wild cats,rajneeshverma,2013.0,thesis,health
2, curriculum development for practitioners ,graphic design thinking beyond brainstorming,ellenlupton,1900.0,book,arts
2, curriculum development for practitioners ,management communication quarterly,billhillier,1968.0,periodical,arts
2, world religions in history ,sea of faith islam and christianity in the medieval mediterranean world,stephenoshea,2006.0,book,arts
2, world religions in history ,a history of christianity in asia vol2 1500 1900,samuelmoffett,2005.0,book,arts
2, world religions in history ,a history of christianity in india 1707 1858,stephenneill,1985.0,book,arts
2, acting and performance ,performance art,jeffnuttall,1979.0,book,arts
2, acting and performance ,speaking in and out of turn narrators in contemporary australian theatre,noelmaloney,2015.0,thesis,arts
2, acting and performance ,the theatre and its double essays,antoninartaud,1958.0,book,arts
2, organisational theory and behaviour ,constructing the safe workplace the dance of subjectivity power and agency in the performance of ohs,philipwadick,2011.0,thesis,arts
2, organisational theory and behaviour ,green business concepts methodologies tools and applications,resourcesinformation,2019.0,book,society
2, organisational theory and behaviour ,marketing management,philipkotler,1900.0,book,society
2, organisational theory and behaviour ,the professional contractor worker of the future or opportunist of today?,jmckeown,2001.0,thesis,society
2, sex and gender matters ,queer flame of love re imagining the christian mystical tradition in light of the experience of contemporary gay men,michaelkelly,2014.0,thesis,society
2, sex and gender matters ,feminism and the mastery of nature,valplumwood,1993.0,book,society
2, sex and gender matters ,development with a body sexuality human rights and development,andreacornwall,2008.0,book,society
2, sex and gender matters ,sex in development science sexuality and morality in global perspective,vincanneadams,2005.0,book,society
2, people and performance ,effective leadership and management in nursing,eleanorsullivan,1996.0,book,society
2, sport education ,the oxford dictionary of sports science and medicine,michaelkent,1994.0,book,society
2, sport education ,physical education teacher education guidelines for sport pedagogy,johnnixon,1985.0,book,society
2, clinical governance ,clinical governance framework excellence in service and outcomes,healthnsw,2018.0,governmentpublication,hospitality
2, clinical governance ,patient safety,charlesvincent,2010.0,book,society
2, australian administrative law ,cases and materials for principles of administrative law legal regulation of governance,petercane,2009.0,book,society
2, australian administrative law ,future seekers refugees and the law in australia,marycrock,2002.0,book,society
2, art therapy with children and adolescents ,the handbook of dramatherapy,suejennings,2005.0,book,arts
2, art therapy with children and adolescents ,expressive therapies continuum a framework for using art in therapy,lisahinz,2009.0,book,arts
2, art therapy with children and adolescents ,implementing the expressive therapies continuum a guide for clinical practice,sandragravesalcorn,2017.0,book,arts
2, transitions to post carbon society ,economics today,rogermiller,1973.0,book,society
2, transitions to post carbon society ,the future of public sector vocational education and training the 2012 queensland and victorian case for reform,virginiasimmons,2016.0,thesis,society
2, transitions to post carbon society ,pp no 31 of 1977,parliamentaustralia,1977.0,book,society
2, indigenous health and cultural diversity ,depression and anxiety symptoms acculturation depression stigma and psychological help seeking among russian speaking skilled immigrants,allademutska,2012.0,thesis,society
2, indigenous health and cultural diversity ,diversity and cultural competence in health care a systems approach,janicedreachslin,2012.0,book,society
2, indigenous health and cultural diversity ,names of railway stations in new south wales with their meaning and origin,cirish,1927.0,article,society
2, indigenous health and cultural diversity ,a spiritual sound a lonely sound leaf music of southeastern aboriginal australians 1890s 1990s,robinryan,1999.0,thesis,society
2, rethinking strategic value of markets and consumers ,the balanced scorecard measures that drive performance,robertkaplan,2010.0,book,commerce
2, travel and tourism in society ,contemporary tourism diversity and change,erikcohen,2004.0,book,society
2, travel and tourism in society ,nursing theories the base for professional nursing practice,juliageorge,1985.0,book,society
2, travel and tourism in society ,recreational tourism a social science perspective,chrisryan,1991.0,book,society
2, travel and tourism in society ,tourism and politics policy power and place,colinhall,1994.0,book,society
2, travel and tourism in society ,a question of balance natural resources conflict issues in australia,davidmercer,1900.0,book,society
2, travel and tourism in society ,letting good happen sustaining community music in regional australia a study of the green triangle cross border region,adamhardcastle,2015.0,thesis,society
2, travel and tourism in society ,the art of travel,bottonde,2002.0,book,arts
2, psychology and law ,classroom assessment what teachers need to know,wpopham,1995.0,book,society
2, metaphors of mind ,memory and cognition in its social context,jrwyer,2014.0,book,society
2, metaphors of mind ,exercise personal training 101,michaelchia,2011.0,book,education
2, metaphors of mind ,hellenistic philosophy of mind,juliaannas,1992.0,governmentpublication,society
2, understanding international politics ,gender nature and nurture,richardlippa,2001.0,book,society
2, understanding international politics ,halving hunger it can be done,pedrosanchez,2005.0,book,society
2, understanding international politics ,decorative and democratising how the coffee table book was popularised in the post war era,marychristine,2018.0,thesis,society
2, understanding international politics ,international institute for strategic studies research information debate,instituteinternational,1995.0,book,society
2, introduction to theology ,the meaning of jesus two visions,marcusborg,1999.0,book,society
2, introduction to theology ,religion theology and the human sciences,richardroberts,2001.0,book,society
2, us policies and global security ,the long peace inquiries into the history of the cold war,johngaddis,1987.0,book,arts
2, us policies and global security ,korea,departmentaustralia,1945.0,article,society
2, us policies and global security ,comparative counter terrorism law,kentroach,2015.0,book,society
2, us policies and global security ,the cold war begins soviet american conflict over eastern europe,lynndavis,1974.0,book,society
2, mixed methods and quantitative research ,social research methods,alanbryman,2001.0,book,society
2, oil and gas law ,australian coastal and marine law,rachelbaird,2011.0,book,society
2, teaching secondary mathematics (7-10) ,aboriginal and torres strait islander education an introduction for the teaching profession,kayeprice,2012.0,book,education
2, introduction to tourism systems ,steps towards change personal transformation through long distance walking,robertsaunders,2014.0,thesis,commerce
2, case based inquiry community perspectives 1 ,the experience of stroke in malaysia,fannafatima,2019.0,thesis,health
2, introduction to tourism systems ,translating tourism a cultural journey across conceptual spaces,mohamedsulaiman,2013.0,thesis,society
2, introduction to tourism systems ,tourist destination management issues analysis and policies,ericlaws,1995.0,book,society
2, introduction to sustainable development ,enacting leadership by navigating institutional complexity an institutional perspective on public sector leadership in the bangladesh public administration,rahmanshibaab,2020.0,thesis,society
2, introduction to sustainable development ,corporate recordkeeping the evidence base for sustainability reporting by multinational enterprises,jozefinadeserno,2015.0,thesis,society
2, trauma counselling ,treating traumatized children risk resilience and recovery,dbrom,2008.0,book,society
2, trauma counselling ,reducing stigma and discrimination for people experiencing problematic alcohol and other drug use,karilancaster,2017.0,book,society
2, trauma counselling ,the experience of companion animal ownership and loss and implications for wellbeing,robinhellen,2019.0,thesis,society
2, health policy and governance ,public policy a new introduction,christophknill,2012.0,book,society
2, health policy and governance ,genetics in medicine,jamesthompson,1966.0,book,society
2, health policy and governance ,health and human rights case studies in the potential contribution of a human rights framework to the analysis of health questions,beatriceloff,2004.0,thesis,society
2, climate change impact assessment ,climate change impacts on australia and  the benefits of early action to reduce  global greenhouse gas emissions a consultancy report for the australian business roundtable on climate change,benjaminpreston,2006.0,book,society
2, climate change impact assessment ,managing the risks of extreme events and disasters to advance climate change adaptation special report of the intergovernmental panel on climate change,christopherfield,2012.0,book,society
2, climate change impact assessment ,climate change risks to coastal buildings and infrastructure a supplement to the first pass national assessment,departmentaustralia,2010.0,governmentpublication,architecture
2, case conceptualisation and assessment in counselling ,high functioning autism spectrum disorder phenotypic subgroups diagnostic instruments and predictors of behavioural and emotional functioning,klopper,2016.0,thesis,society
2, case conceptualisation and assessment in counselling ,diagnosis and treatment planning in counseling,lindaseligman,1986.0,book,society
2, counselling adults ,handbook of mobile communication studies,jameskatz,2008.0,book,society
2, counselling adults ,suicide prevention and intervention summary of a workshop,saragoldsmith,2001.0,conferenceproceedings,society
2, counselling adults ,new oxford textbook of psychiatry,michaelgelder,2000.0,book,society
2, counselling adults ,self regulated learning practical interventions for struggling teens,normanbrier,2010.0,book,society
2, counselling adults ,the evolution of psychology fifty years of the american psychologist,josephnotterman,1997.0,book,society
2, cultures of innovation ,advances in crowdfunding research and practice,rotemshneor,2020.0,book,society
2, cultures of innovation ,intellectual property and financing strategies for technology startups,jrhalt,2017.0,book,arts
2, cultures of innovation ,the fifth discipline the art and practice of the learning organization,petersenge,1900.0,book,arts
2, cultures of innovation ,design like apple seven principles for creating insanely great products services and experiences,johnedson,2012.0,book,hospitality
2, human resources ,critical thinking in clinical practice improving the quality of judgments and decisions,eileengambrill,2005.0,book,commerce
2, imperialism and colonialism in modern history ,the social world of batavia europeans and eurasians in colonial indonesia,jeantaylor,2009.0,book,arts
2, imperialism and colonialism in modern history ,second opinion an introduction to health sociology,johngermov,1900.0,book,arts
2, community policy and change ,youtube channels,robciampa,2020.0,book,society
2, perspectives on security and terrorism ,principles of information security,michaelwhitman,2003.0,book,IT
2, meaning and interpretation ,critique of the quantum power of judgment a transcendental foundation of quantum objectivity,hernanpringe,2007.0,book,health
2, religion and society ,the protestant ethic and the spirit of capitalism,maxweber,1930.0,book,society
2, religion and society ,islam and the west,bernardlewis,1993.0,book,society
2, economics and business strategy ,managerial economics markets and the firm,williamboyes,2011.0,book,society
2, human resource economics ,research handbook on the economics of labor and employment law,michaelwachter,2012.0,book,society
2, inclusive education ,clothes long ago,traceymichele,1900.0,book,education
2, inclusive education ,electrodeposition of platinum based catalysts for polymer electrolyte membrane fuel cells,scottthompson,2003.0,thesis,education
2, inclusive education ,classroom management for middle grades teachers,ccharles,2004.0,book,society
2, indigenous peoples law and society ,they couldnt break me don mcleod champion for aboriginal justice in the pilbara,richardsonjan,2017.0,thesis,society
2, indigenous peoples law and society ,sovereignty frontiers of possibility,julieevans,2012.0,book,society
2, public health and epidemiology ,family therapy concepts and methods,michaelnichols,1984.0,book,society
2, public health and epidemiology ,epidemiology,leongordis,1996.0,book,health
2, introduction to creative arts therapies in counselling ,materials and media in art therapy critical understandings of diverse artistic vocabularies,catherinemoon,2010.0,book,arts
2, introduction to creative arts therapies in counselling ,modern psychoanalysis new directions and perspectives,juddmarmor,1968.0,book,arts
2, organisation of work ,organisation development,departmentaustralia,1981.0,book,society
2, organisation of work ,organizational culture and leadership,edgarschein,1985.0,book,society
2, organisation of work ,mid and late career issues an integrative perspective,mowang,2012.0,book,society
2, competition law ,antitrust policy economics and law,sylvesterberki,1966.0,book,society
2, reflective practice in health management ,autonomy and pregnancy,francesbronwyn,2021.0,thesis,society
2, reflective practice in health management ,effective and appropriate communication and conflict management in global organization,aikkhor,2015.0,thesis,society
2, reflective practice in health management ,reframing organizations,leebolman,1900.0,book,society
2, reflective practice in health management ,thanks for the feedback the science and art of receiving feedback well (even when it is off base unfair poorly delivered and frankly youre not in the mood),douglasstone,2014.0,book,arts
2, reflective practice in health management ,enhancing the uptake of evidence based practice with allied health professionals a quasi experimental study,klaicmarlena,2018.0,thesis,society
2, reflective practice in health management ,fifty years a canadian nurse devotion opportunities and duty,rahnobeamish,1970.0,book,society
2, reflective practice in health management ,dare straight talk on confidence courage and career for women in charge,beckyblalock,2014.0,book,society
2, health policy in an australian context ,economics and australian health policy,gavinmooney,1998.0,book,society
2, health policy in an australian context ,the review of income and wealth,associationinternational,1900.0,book,society
2, health policy in an australian context ,public health practice in australia the organised effort,vivianlin,2007.0,book,society
2, health policy in an australian context ,understanding and tackling social exclusion final report to the who commission on social determinants of health from the social exclusion knowledge network,jenniepopay,2008.0,book,society
2, climate change sustainability and environmental law ,environment protection and biodiversity conservation act 1999 (cth) a new era for commonwealth   queensland environmental relations?,helengregorczuk,1999.0,book,society
2, climate change sustainability and environmental law ,the politics of banking policy in australia the wallis inquiry the australian prudential regulation authority and the four pillars policy,canerbakir,2002.0,thesis,society
2, climate change sustainability and environmental law ,administrative procedures,gabrieleganz,1974.0,book,society
2, climate change sustainability and environmental law ,oecd environmental performance reviews,fororganisation,1900.0,book,society
2, climate change sustainability and environmental law ,australian conservation foundation,conservationaustralian,1974.0,book,society
2, climate change sustainability and environmental law ,a letter to the lord lieutenant and magistrates of the county of norfolk on the proposed innovation in the rural police,cbrereton,1839.0,book,society
2, climate change sustainability and environmental law ,business law 2013,andygibson,2013.0,book,society
2, religion and popular culture ,religion and popular culture rescripting the sacred,richardsantana,2008.0,book,society
2, marine botany ,chlorophyta pavel škaloud fabio rindi christian boedeker frederik leliaert ; volume editor lothar krienitz,pavelskaloud,2018.0,book,science
2, military force and counterterrorism ,the costs of war international law the un and world order after iraq,richardfalk,2008.0,book,society
2, living and learning with technology ,deep stories practicing teaching and learning anthropology with digital storytelling,marielanunezjanes,2017.0,book,arts
2, living and learning with technology ,guess how much i love you,sammcbratney,1900.0,book,education
2, living and learning with technology ,pp no 87 of 2001,parliamentaustralia,2001.0,book,education
2, counselling children and adolescents ,contemporary behavior therapy,michaelspiegler,1993.0,book,society
2, counselling children and adolescents ,adhd whos failing who?,brentonprosser,2006.0,book,society
